cause	effect	linear	quad
GDH2	PMT5	4.96775495702e-6	0
GDH2	PMU1	-1.37537855767e-6	0
GDH2	PNC1	9.19477684884e-6	0
GDH2	PNP1	1.21871403915e-4	0
GDH2	PNS1	9.77904221192e-6	0
GDH2	POG1	6.86573688821e-5	0
GDH2	POM33	2.11692829399e-5	0
GDH2	POS5	-1.61661523349e-6	0
GDH2	POX1	2.3838805696e-5	0
GDH2	PPM1	5.55246881388e-5	0
GDH2	PPN1	1.42374865702e-5	0
GDH2	PPZ2	4.85727941126e-5	0
GDH2	PRE10	7.99850926657e-6	0
GDH2	PRE2	7.15360544563e-6	0
GDH2	PRE7	2.50157106368e-5	0
GDH2	PRM10	-1.81697861047e-5	0
GDH2	PRM2	1.48947066388e-5	0
GDH2	PRM5	1.52412090172e-5	0
GDH2	PRM7	-2.37338058883e-5	0
GDH2	PRM8	9.72692295861e-5	0
GDH2	PRR2	3.16051949488e-6	0
GDH2	PRT1	9.9703533591e-7	0
GDH2	PRX1	2.2757401647e-5	0
GDH2	PRY1	9.70496985776e-6	0
GDH2	PRY3	1.76840782513e-5	0
GDH2	PSK2	9.68653957117e-6	0
GDH2	PSP2	-8.52905521552e-6	0
GDH2	PST1	3.30561859524e-5	0
GDH2	PST2	7.59972632351e-6	0
GDH2	PSY3	1.42432534265e-5	0
GDH2	PTP3	1.3303559155e-5	0
GDH2	PTR2	0	-3.62735965057e-5
GDH2	PUG1	5.50184568586e-4	0
GDH2	PUS2	1.1351248706e-5	0
GDH2	PUT1	0	-1.20914394849e-4
GDH2	PUT2	0	-1.31413434498e-5
GDH2	PUT4	0	-1.88955642314e-4
GDH2	PXA1	-3.96397626511e-5	0
GDH2	PXL1	5.62777279634e-6	0
GDH2	PXP1	2.31771387083e-5	0
GDH2	PYC2	-1.54470121272e-5	-2.85630230665e-5
GDH2	PYK2	6.44226951778e-7	0
GDH2	QCR6	-1.32569017529e-7	0
GDH2	QCR7	4.23561431848e-6	0
GDH2	QDR2	0	-7.13347049731e-5
GDH2	QDR3	8.38678001354e-4	0
GDH2	QRI1	7.81509844627e-7	0
GDH2	RAD30	0	-1.55099181033e-5
GDH2	RAD34	0	-2.07672825734e-5
GDH2	RAD50	0	-4.81401877313e-6
GDH2	RAD54	1.3743952424799999e-05	0
GDH2	RAD59	0	-6.47242574549e-5
GDH2	RAP1	-2.37968882055e-5	0
GDH2	RAX2	2.47900154186e-6	0
GDH2	RBD2	4.65562130155e-6	0
GDH2	RCH1	4.85498763622e-5	0
GDH2	RCK2	0	-3.74456366186e-6
GDH2	RCN1	3.73473619022e-4	0
GDH2	RCN2	5.49132410293e-5	0
GDH2	RCY1	-1.8212551265e-5	0
GDH2	RDH54	5.45148067287e-6	0
GDH2	REE1	-2.0869688514e-5	0
GDH2	REX3	7.34220326548e-5	0
GDH2	RFA3	-3.80047110138e-5	0
GDH2	RFC5	-1.2823336281e-5	0
GDH2	RFU1	-2.7747226231e-7	0
GDH2	RFX1	4.56046876579e-6	0
GDH2	RGA1	1.20936980201e-5	0
GDH2	RGI1	2.84809715853e-5	0
GDH2	RGS2	5.29754616096e-5	0
GDH2	RHB1	0	-1.11746368571e-5
GDH2	RHO3	0	-1.09120436605e-4
GDH2	RHO5	-1.87867832453e-6	0
GDH2	RIB4	5.00917065827e-6	0
GDH2	RIB5	-3.35480469363e-5	-1.84574481134e-9
GDH2	RIF1	4.57853804188e-6	0
GDH2	RIP1	-1.39841998326e-5	-1.55137672096e-7
GDH2	RKI1	-2.7864417943e-6	0
GDH2	RLI1	-4.14443321898e-7	0
GDH2	RMD6	0	-1.53218185729e-4
GDH2	RNH203	1.33728874333e-5	0
GDH2	RNR4	1.48526475908e-4	0
GDH2	ROG3	6.36904948578e-5	0
GDH2	RPA14	4.53679073425e-6	0
GDH2	RPC40	2.01161285538e-6	0
GDH2	RPI1	1.84792056395e-5	0
GDH2	RPL11A	-1.80640998836e-5	0
GDH2	RPL13B	-1.73550147644e-6	0
GDH2	RPL14B	2.73230132695e-5	0
GDH2	RPL1A	-3.60202490074e-6	-2.52245435086e-7
GDH2	RPL22A	4.00385913894e-6	0
GDH2	RPL22B	9.92155307479e-6	0
GDH2	RPL26A	7.01958991777e-7	0
GDH2	RPL26B	1.01953197439e-5	0
GDH2	RPL27B	4.08094083753e-6	0
GDH2	RPL31A	2.99654439042e-6	0
GDH2	RPL31B	1.19753805321e-6	0
GDH2	RPL39	1.69452318019e-6	0
GDH2	RPL42A	8.42136039493e-6	0
GDH2	RPL42B	1.27230503827e-5	0
GDH2	RPL43A	9.12780611364e-7	0
GDH2	RPM2	-2.01449731578e-5	0
GDH2	RPN1	3.37875017951e-7	0
GDH2	RPN12	0	-1.10688004853e-6
GDH2	RPN6	1.88479054588e-5	0
GDH2	RPO26	3.25715072036e-6	0
GDH2	RPO41	2.04555527463e-5	0
GDH2	RPP1A	-1.39445647993e-5	0
GDH2	RPS11A	1.17404641928e-5	0
GDH2	RPS14A	3.82689032041e-6	0
GDH2	RPS1B	-7.96189512609e-6	0
GDH2	RPS28B	1.48777883919e-5	0
GDH2	RPS29A	8.04040852955e-6	0
GDH2	RPS7A	-1.91448475124e-5	-4.55985457479e-6
GDH2	RPS7B	3.15210069854e-6	0
GDH2	RPT1	9.0470696686e-6	0
GDH2	RPT6	8.32302880598e-6	0
GDH2	RRI1	1.65781812526e-4	0
GDH2	RRN3	0	-8.8572275658e-6
GDH2	RRP5	-1.23580471912e-6	0
GDH2	RRS1	1.93382383796e-5	0
GDH2	RSB1	1.24103739047e-5	0
GDH2	RSC9	-1.49448722522e-6	0
GDH2	RSM10	0	-4.40170261027e-5
GDH2	RTA1	0.00377004520723	0
GDH2	RTC2	-8.14295364574e-5	0
GDH2	RTN2	1.10831874942e-5	0
GDH2	RTT10	6.55789200205e-6	0
GDH2	RTT109	1.53126517332e-6	0
GDH2	SAC6	3.75285474978e-5	0
GDH2	SAD1	1.37646004388e-5	0
GDH2	SAM1	-4.20832483168e-5	0
GDH2	SAM2	-3.22358565116e-5	0
GDH2	SAM4	-2.5327066788e-5	0
GDH2	SAP4	1.91667880184e-5	0
GDH2	SAS5	-2.50176913548e-6	0
GDH2	SBE2	0	-2.99104845973e-6
GDH2	SCH9	0	-7.96902187573e-5
GDH2	SCM4	5.91977987439e-6	0
GDH2	SCP160	-1.24518239363e-5	0
GDH2	SCS3	6.48289854062e-6	0
GDH2	SCW11	1.71252292634e-5	0
GDH2	SCW4	-2.2127718369e-7	0
GDH2	SDH2	1.12315274803e-5	0
GDH2	SDH7	4.82055941759e-6	0
GDH2	SDP1	1.54195463594e-5	0
GDH2	SEC14	1.07652314568e-6	0
GDH2	SEC53	-2.00424884418e-5	0
GDH2	SEC7	7.85663707316e-6	0
GDH2	SEN34	-2.4695300483e-7	0
GDH2	SEO1	-2.4066233006e-5	-1.86966042588e-4
GDH2	SER1	-3.42992695034e-6	0
GDH2	SER3	9.70642502133e-6	0
GDH2	SER33	-3.56169031783e-6	0
GDH2	SES1	-8.73099632387e-6	0
GDH2	SET2	-2.42027059517e-6	0
GDH2	SET4	-1.54237644482e-5	0
GDH2	SET5	3.08308742011e-5	0
GDH2	SET6	-3.40068361835e-5	0
GDH2	SFG1	1.37385516957e-5	0
GDH2	SFH5	-2.18626225475e-5	-1.16863898709e-5
GDH2	SFT1	3.02803128106e-6	0
GDH2	SGE1	2.58560162446e-4	0
GDH2	SGO1	1.03513321715e-6	0
GDH2	SGT2	5.53936936734e-5	0
GDH2	SHC1	2.48306720352e-6	0
GDH2	SHE4	2.52322741266e-5	0
GDH2	SHM1	-1.88349844779e-6	0
GDH2	SHR5	7.99064514407e-7	0
GDH2	SIF2	-8.80038124544e-7	-2.27336670106e-5
GDH2	SIL1	-6.51050337575e-6	0
GDH2	SIM1	-2.98666246081e-5	0
GDH2	SIP1	-2.06900692674e-5	0
GDH2	SKN1	1.21891847095e-5	0
GDH2	SKP2	0	-1.04959649343e-5
GDH2	SLP1	0	-1.731572066e-5
GDH2	SLT2	6.95414454108e-5	0
GDH2	SLX1	3.00747749707e-5	0
GDH2	SMC1	7.14847031157e-6	0
GDH2	SMC3	-3.38166826519e-7	0
GDH2	SMC6	5.46296234254e-7	0
GDH2	SML1	3.77451797929e-5	0
GDH2	SMT3	1.37158166421e-5	0
GDH2	SNC2	1.97295574964e-6	0
GDH2	SNO1	-5.13177543572e-5	0
GDH2	SNP1	3.70292577182e-5	0
GDH2	SNQ2	-1.54611629652e-5	0
GDH2	SNU13	3.37850873613e-6	0
GDH2	SNX41	6.01448649677e-5	0
GDH2	SNZ1	-1.42240709485e-4	0
GDH2	SOD1	5.42152590723e-6	0
GDH2	SOL3	-2.53885240745e-5	-9.74000192996e-6
GDH2	SOL4	1.9405910833e-5	0
GDH2	SOM1	0	-1.08378410208e-5
GDH2	SPB4	9.84886690922e-5	0
GDH2	SPE3	0	-1.47731346434e-5
GDH2	SPG4	4.17902361213e-4	0
GDH2	SPH1	1.86496289084e-6	0
GDH2	SPL2	-1.41484004082e-5	0
GDH2	SPO23	-3.79852733809e-7	0
GDH2	SPO71	2.90463212728e-6	0
GDH2	SPO73	0	-3.07987488543e-5
GDH2	SPP382	-2.31794965789e-6	-2.3796217026e-6
GDH2	SPR3	9.03309370578e-6	0
GDH2	SPS19	8.8933517644e-6	0
GDH2	SPT21	5.1544456238e-6	0
GDH2	SRF1	4.93869416452e-5	0
GDH2	SRL3	2.17086179559e-5	0
GDH2	SRX1	1.47919506373e-5	0
GDH2	SRY1	5.67694097607e-5	0
GDH2	SSF2	0	-1.10976268532e-5
GDH2	SSK22	1.11752187112e-4	0
GDH2	SSP2	1.91148858831e-4	0
GDH2	SSU1	-1.98488160482e-5	0
GDH2	STB5	6.75215660585e-6	0
GDH2	STE13	4.26510444101e-6	0
GDH2	STE7	0	-4.42608169166e-6
GDH2	STP4	2.16936168474e-5	0
GDH2	STR3	-2.821254208e-5	0
GDH2	STU1	3.48262932342e-6	0
GDH2	SUA5	0	-1.10218525391e-5
GDH2	SUE1	1.51159546247e-7	0
GDH2	SUL1	0	-7.02208218993e-5
GDH2	SUL2	-5.33660433991e-6	0
GDH2	SUR2	2.31136919072e-6	0
GDH2	SUR7	2.64349090465e-5	0
GDH2	SVF1	-8.19882941678e-6	-4.16904726862e-7
GDH2	SVS1	-2.39844481875e-5	0
GDH2	SWI1	1.92333522913e-6	0
GDH2	SWI4	-1.06007615941e-8	0
GDH2	SWM2	1.33244882014e-5	0
GDH2	SWP1	4.79895965623e-6	0
GDH2	SYC1	1.52973500348e-5	0
GDH2	TAF4	0	-2.61178991509e-5
GDH2	TAH1	-8.87480843341e-7	-1.49726492324e-6
GDH2	TAH18	-1.51181362099e-5	-4.19203540041e-7
GDH2	TAL1	1.41779700804e-5	0
GDH2	TAT2	2.26118497943e-5	0
GDH2	TCB3	-6.43599763863e-6	0
GDH2	TDA1	1.95515351164e-6	0
GDH2	TDA2	0	-5.19622432504e-5
GDH2	TDA4	1.42807720009e-6	0
GDH2	TDA7	0	-4.8311062996e-5
GDH2	TEA1	0	-1.37809333025e-5
GDH2	TEP1	0	-3.67390701685e-5
GDH2	TGL5	6.09292240524e-6	0
GDH2	TGS1	3.77385069757e-6	0
GDH2	THI7	2.41584717273e-5	0
GDH2	THI74	2.04479287765e-7	0
GDH2	THR1	0	-1.37340523122e-6
GDH2	THS1	0	-8.67686930509e-6
GDH2	TIM17	4.19190233883e-5	0
GDH2	TIM9	4.65751937945e-5	0
GDH2	TIP1	2.64368467371e-5	0
GDH2	TIR1	1.44669621507e-5	0
GDH2	TIR3	-1.00761678612e-6	0
GDH2	TKL2	-2.89728147851e-6	0
GDH2	TMA10	8.45637656526e-6	0
GDH2	TMA17	7.16109230227e-6	0
GDH2	TMN3	1.99256839201e-5	0
GDH2	TMT1	0	-8.56681007361e-5
GDH2	TNA1	1.61088227003e-6	0
GDH2	TOA2	4.69027791864e-6	0
GDH2	TOG1	1.41635840623e-4	0
GDH2	TOH1	8.34009957966e-5	0
GDH2	TOS3	9.39188839349e-6	0
GDH2	TOS4	-3.55377338939e-6	0
GDH2	TPC1	3.78319200453e-6	0
GDH2	TPI1	2.76419577826e-5	0
GDH2	TPK2	6.9754140978e-6	0
GDH2	TPK3	2.821181953e-6	0
GDH2	TPM1	1.40107917267e-5	0
GDH2	TPO1	5.9051483687e-6	0
GDH2	TPO2	2.92188168782e-5	0
GDH2	TPO3	6.70440799361e-6	0
GDH2	TPO4	2.47792008211e-5	0
GDH2	TPS2	9.28314131424e-6	0
GDH2	TPS3	1.27870503358e-5	0
GDH2	TRA1	1.51480264853e-5	0
GDH2	TRM82	-2.61992523058e-5	0
GDH2	TRP2	-1.12930699105e-5	-4.16326761205e-5
GDH2	TRP4	-1.19592598523e-5	-3.95836623545e-5
GDH2	TRP5	-5.68759986224e-6	-2.22010566923e-5
GDH2	TRS20	0	-5.08059924272e-5
GDH2	TRX2	2.11470953025e-5	0
GDH2	TSA1	2.76252889193e-5	0
GDH2	TUB1	-1.53829541471e-5	0
GDH2	TUF1	7.87539726309e-6	0
GDH2	TVP15	1.36236754044e-5	0
GDH2	TVP18	2.10741252697e-6	0
GDH2	TYE7	1.59913929341e-5	0
GDH2	TYW1	-3.58865459583e-7	0
GDH2	UBA3	0	-1.10664244273e-6
GDH2	UBC5	2.72516068185e-5	0
GDH2	UBP10	1.67190028717e-5	0
GDH2	UBP5	2.28008879577e-5	0
GDH2	UBR1	4.22449242908e-5	0
GDH2	UBX6	1.48722906874e-5	0
GDH2	UFD1	1.83067347912e-5	0
GDH2	UGA1	4.27289125879e-4	0
GDH2	UGA2	6.41364811062e-5	0
GDH2	UGA4	-0.00457394599298	-2.30218684321e-5
GDH2	UIP3	3.1729522178e-5	0
GDH2	UIP5	0	-3.2384496324e-5
GDH2	UPS2	4.39125173321e-6	0
GDH2	UPS3	0	-3.83553415385e-5
GDH2	URA1	4.70407993588e-5	0
GDH2	URA10	-3.18738483774e-6	0
GDH2	URA4	0	-2.1349518351e-5
GDH2	URA6	6.26939488182e-6	0
GDH2	URA8	6.83586048985e-5	0
GDH2	URH1	4.66407186329e-6	0
GDH2	URK1	0	-1.40655331193e-4
GDH2	UTP15	5.93586979548e-6	0
GDH2	UTP22	3.31278495324e-6	0
GDH2	UTP7	4.67445752013e-6	0
GDH2	VAC17	0	-3.57756320276e-5
GDH2	VAS1	-6.90589192697e-6	0
GDH2	VCX1	2.97650089285e-6	0
GDH2	VHT1	3.02754751064e-5	0
GDH2	VID24	3.3721724286e-5	0
GDH2	VIP1	-1.33496073459e-5	0
GDH2	VMA13	2.28448864264e-5	0
GDH2	VMA7	8.53293594432e-6	0
GDH2	VMR1	2.16726641972e-5	0
GDH2	VPH1	0	-8.04568584764e-6
GDH2	VPS29	7.46437458351e-6	0
GDH2	VTC3	-4.43585946991e-6	0
GDH2	VTS1	8.62859511754e-6	0
GDH2	WSC2	-2.25160802532e-6	0
GDH2	XDJ1	0	-4.11494292202e-5
GDH2	XPT1	9.20366457834e-6	0
GDH2	YAL037W	9.07230816066e-5	0
GDH2	YAR029W	1.70219348893e-5	0
GDH2	YAR068W	2.50145966074e-6	0
GDH2	YAT1	9.86796591981e-6	0
GDH2	YAT2	1.25699670029e-5	0
GDH2	YBL010C	0	-2.49405043602e-5
GDH2	YBL086C	1.27989812259e-5	0
GDH2	YBP2	8.5663985333e-5	0
GDH2	YBR012C	-5.41338819226e-6	-1.34089208206e-5
GDH2	YBR016W	3.79168427272e-5	0
GDH2	YBR053C	8.60761731956e-6	0
GDH2	YBR056W	2.61414503834e-6	0
GDH2	YBR063C	1.43146437002e-5	0
GDH2	YBR085C-A	3.38539549149e-5	0
GDH2	YBR116C	-2.39628319785e-6	0
GDH2	YBR139W	0	-5.55513652303e-6
GDH2	YBR238C	1.27515346375e-6	0
GDH2	YBR255C-A	4.33214299723e-5	0
GDH2	YBR259W	-1.19083419877e-6	-4.69805055279e-6
GDH2	YBR285W	1.36383264724e-4	0
GDH2	YCG1	0	-2.45265411709e-5
GDH2	YCH1	1.64955466754e-5	0
GDH2	YCK3	-1.16732602771e-6	-2.02455379524e-5
GDH2	YCL023C	2.64767995554e-4	0
GDH2	YCL049C	3.23320428377e-5	0
GDH2	YCR061W	-5.41712717478e-6	0
GDH2	YCT1	1.25369101698e-7	0
GDH2	YDC1	-1.32698426175e-5	-1.59779270201e-6
GDH2	YDL032W	8.86124495251e-5	0
GDH2	YDL041W	3.57391501997e-4	0
GDH2	YDL057W	1.21873939901e-4	0
GDH2	YDL124W	2.32910715303e-5	0
GDH2	YDL180W	-5.5776166122e-6	-4.10612515393e-7
GDH2	YDL218W	-7.70849754283e-6	0
GDH2	YDR018C	1.53816533468e-5	0
GDH2	YDR034W-B	9.79404374342e-6	0
GDH2	YDR061W	-4.89128120608e-5	-1.47978099537e-7
GDH2	YDR089W	0	-8.24467816835e-5
GDH2	YDR090C	0	-6.95089893786e-5
GDH2	YDR124W	-1.86589680315e-6	0
GDH2	YDR154C	2.30664656584e-5	0
GDH2	YDR186C	2.34065061748e-5	0
GDH2	YDR222W	2.53231287151e-5	0
GDH2	YDR248C	-1.4514319736e-5	0
GDH2	YDR274C	4.54294585473e-4	0
GDH2	YDR391C	2.45696223036e-5	0
GDH2	YEA6	0	-2.33115470483e-5
GDH2	YEH1	8.69466478092e-6	0
GDH2	YEL028W	2.79157663526e-5	0
GDH2	YEL067C	0	-1.09231785512e-5
GDH2	YEL075C	1.5995611604e-5	0
GDH2	YER053C-A	3.99753436447e-5	0
GDH2	YER152C	5.42042587578e-6	0
GDH2	YER158C	2.49548391896e-5	0
GDH2	YER187W	1.82123351874e-5	0
GDH2	YFH7	-3.16674771085e-5	0
GDH2	YFL064C	2.34747807222e-6	0
GDH2	YFR006W	3.92892345882e-6	0
GDH2	YFR018C	4.09608476032e-6	0
GDH2	YFR035C	3.99848067889e-6	0
GDH2	YGK3	0	-9.16595894438e-5
GDH2	YGL036W	9.88886433968e-6	0
GDH2	YGL039W	1.66224860332e-5	0
GDH2	YGL052W	9.98225561864e-5	0
GDH2	YGL117W	-9.57794501403e-6	0
GDH2	YGL140C	0	-2.14204166319e-5
GDH2	YGP1	-8.3425242308e-6	0
GDH2	YGR035C	4.28738208969e-6	0
GDH2	YGR066C	-5.18037347443e-8	0
GDH2	YGR125W	-3.90149361222e-5	-5.08743834218e-4
GDH2	YGR137W	5.46130865216e-5	0
GDH2	YGR153W	-1.91401664841e-5	0
GDH2	YGR237C	6.57877580943e-5	0
GDH2	YGR250C	-3.76311255946e-5	0
GDH2	YHB1	-3.28179619956e-6	0
GDH2	YHI9	9.8618419406e-4	0
GDH2	YHL026C	1.21971724772e-5	0
GDH2	YHM2	0	-2.45534888619e-5
GDH2	YHP1	-1.02251372273e-5	0
GDH2	YHR112C	3.45799994221e-5	0
GDH2	YHR138C	3.99900267132e-4	0
GDH2	YHR202W	0	-8.55577163298e-5
GDH2	YIL024C	1.64086388296e-5	0
GDH2	YIL092W	2.89363926176e-6	0
GDH2	YIL165C	0	-5.41079824364e-5
GDH2	YIL166C	8.29929160604e-6	0
GDH2	YIP1	5.81598827447e-6	0
GDH2	YIR016W	2.07367523267e-5	0
GDH2	YIR035C	-1.60924627125e-7	0
GDH2	YJL070C	1.21405985717e-5	0
GDH2	YJL118W	0	-7.42493445644e-5
GDH2	YJL119C	3.63431339324e-6	0
GDH2	YJL144W	9.3274497322e-6	0
GDH2	YJL181W	1.22441723268e-5	0
GDH2	YJL218W	3.49599690586e-6	0
GDH2	YJR015W	1.13203418815e-5	0
GDH2	YJR030C	1.27743421172e-5	0
GDH2	YJR061W	1.03717758964e-4	0
GDH2	YKL033W-A	-1.9955066271e-5	-2.32516910436e-7
GDH2	YKL053W	2.96673446557e-7	0
GDH2	YKL069W	6.75434850901e-7	0
GDH2	YKL153W	2.1581095188e-6	0
GDH2	YKL162C	1.02517635893e-5	0
GDH2	YKR033C	0	-1.24759313915e-4
GDH2	YKU70	3.88915272461e-5	0
GDH2	YLL053C	-1.95278741079e-5	0
GDH2	YLL056C	-1.3053616021e-6	-4.47488234374e-6
GDH2	YLR031W	1.03019045027e-5	0
GDH2	YLR042C	-2.38609071921e-6	0
GDH2	YLR049C	3.27380516609e-6	0
GDH2	YLR053C	0	-8.4736748029e-5
GDH2	YLR118C	1.05770200119e-4	0
GDH2	YLR126C	0	-1.64240586641e-5
GDH2	YLR177W	9.54030552716e-6	0
GDH2	YLR252W	1.16536142991e-5	0
GDH2	YLR257W	0	-7.4746783945e-5
GDH2	YLR294C	3.7063145267e-5	0
GDH2	YLR297W	2.56976736563e-5	0
GDH2	YLR326W	1.37628106384e-5	0
GDH2	YLR460C	-5.35761899914e-7	0
GDH2	YLR462W	7.13348457049e-6	0
GDH2	YMC1	0	-3.05643580004e-5
GDH2	YMC2	0	-2.58470650094e-5
GDH2	YML089C	1.13259545684e-5	0
GDH2	YML096W	2.30315636379e-6	0
GDH2	YML119W	1.58492234664e-5	0
GDH2	YML131W	2.6481819343e-5	0
GDH2	YMR007W	1.73708656318e-6	0
GDH2	YMR087W	9.69930452663e-6	0
GDH2	YMR114C	3.87399827719e-5	0
GDH2	YMR122W-A	7.32433376256e-5	0
GDH2	YMR144W	-1.21002626024e-6	0
GDH2	YMR173W-A	4.34727128165e-6	0
GDH2	YMR194C-A	-2.79663762775e-6	0
GDH2	YMR206W	-1.738218748e-6	0
GDH2	YMR31	2.17639110469e-5	0
GDH2	YMR315W	-1.4998526436e-6	0
GDH2	YMR320W	1.53386109621e-5	0
GDH2	YMR321C	-2.39846183003e-5	-3.71879555911e-6
GDH2	YNG1	1.6338420586e-5	0
GDH2	YNK1	2.81509470923e-5	0
GDH2	YNL046W	1.94742442012e-8	0
GDH2	YNL058C	-9.96043940623e-7	0
GDH2	YNL092W	1.67086062903e-4	0
GDH2	YNL095C	1.84919390609e-5	0
GDH2	YNL134C	2.25880009422e-5	0
GDH2	YNL195C	1.17885111465e-5	0
GDH2	YNL200C	2.54608811269e-5	0
GDH2	YNL234W	2.88610579366e-6	0
GDH2	YNL303W	1.80605882759e-5	0
GDH2	YNL320W	2.80703283661e-6	0
GDH2	YNR014W	1.88536176433e-5	0
GDH2	YNR064C	9.00663515226e-4	0
GDH2	YNR065C	3.31237083418e-5	0
GDH2	YNR068C	2.64505426833e-4	0
GDH2	YOL019W	0	-1.57178091804e-4
GDH2	YOL163W	1.50239746193e-4	0
GDH2	YOP1	6.76180085125e-6	0
GDH2	YOR1	1.63013028094e-5	0
GDH2	YOR186W	4.94246431753e-6	0
GDH2	YOR203W	-2.76686753045e-5	0
GDH2	YOR238W	2.11063287808e-4	0
GDH2	YOR248W	3.46738869197e-5	0
GDH2	YOR338W	1.32856400459e-4	0
GDH2	YOR366W	1.17705424558e-6	0
GDH2	YOR385W	3.41942886499e-4	0
GDH2	YPF1	0	-3.46769169353e-7
GDH2	YPK1	-1.7326024644e-7	-2.43806812856e-5
GDH2	YPL034W	2.79523987514e-4	0
GDH2	YPL067C	-3.31973283966e-5	0
GDH2	YPL113C	5.41784124899e-6	0
GDH2	YPL185W	2.54787984457e-5	0
GDH2	YPL245W	1.98308638525e-5	0
GDH2	YPL247C	2.37252927609e-5	0
GDH2	YPQ2	0	-3.71121708545e-6
GDH2	YPR064W	1.1568147399e-4	0
GDH2	YPR077C	2.49980732591e-5	0
GDH2	YPR1	-4.53688079105e-6	0
GDH2	YPR127W	-7.21568369946e-7	0
GDH2	YPR174C	1.85384217974e-5	0
GDH2	YPT53	2.02772994733e-4	0
GDH2	YRO2	4.1520577226e-5	0
GDH2	YSR3	-4.00722934015e-6	0
GDH2	ZEO1	3.00269940544e-6	0
GDH2	ZPS1	2.53999428836e-6	0
GDH2	ZRT1	4.87368443754e-5	0
GDH2	ZRT2	4.91027552618e-6	0
GDH2	ZRT3	8.24842962474e-6	0
GDH2	ZTA1	-5.14428313724e-6	0
GDH2	ZWF1	1.52001665502e-5	0
GEA1	GEA1	-0.00127485267917	0
GET3	INP2	0.0017294169544	0
GET3	YBR184W	9.95214296701e-4	0
GFD2	CTR1	-7.52793562112e-6	0
GFD2	GDH2	6.50119975795e-4	0
GFD2	REE1	-4.34637518214e-4	0
GGC1	ARG1	-6.35631277515e-6	0
GGC1	CIT2	3.35792073276e-7	0
GGC1	DUR1,2	-9.89947853897e-7	0
GGC1	SCW11	2.84748913483e-6	0
GGC1	UGA4	-3.69801921225e-5	0
GGC1	YGR125W	-6.77026911621e-6	0
GIN4	ARG1	-0.00547985264417	0
GIP2	CTR1	2.49274975486e-4	0
GIS1	AAC3	-4.26941379124e-7	0
GIS1	AAD10	9.62056735371e-5	0
GIS1	AAD16	1.10258596695e-5	0
GIS1	AAP1	-8.32728402767e-5	-1.5034960349e-5
GIS1	ABF2	0	-5.46624537166e-5
GIS1	ABZ2	6.86318839982e-5	0
GIS1	ACE2	-3.89544852152e-5	0
GIS1	ACM1	-2.00710185966e-6	0
GIS1	ACO1	-2.33360595472e-5	0
GIS1	ACS1	-2.59350078371e-7	0
GIS1	ACS2	1.02190727206e-5	0
GIS1	ADH2	1.27256422257e-4	0
GIS1	ADH3	-5.6532103097e-5	-1.08116081521e-5
GIS1	ADH5	-4.66947847448e-9	0
GIS1	ADH7	-3.17103260952e-5	0
GIS1	ADI1	-2.19064873952e-7	-9.49556393091e-5
GIS1	ADR1	1.68773027515e-4	0
GIS1	ADY3	-6.48516693243e-6	0
GIS1	AGC1	4.32289349605e-5	0
GIS1	AGP1	-4.33799953321e-6	0
GIS1	AGX1	1.91489167971e-4	0
GIS1	AHA1	5.82030389167e-5	0
GIS1	AHC2	1.49721543249e-6	0
GIS1	AIM2	-9.575723435e-7	0
GIS1	AIM25	-3.88182112583e-6	-1.01510650193e-6
GIS1	AIM39	-3.7979492829e-5	0
GIS1	AIM41	-1.41913949188e-5	0
GIS1	AIM44	-3.80062390207e-6	0
GIS1	AIM7	-3.45869951699e-5	0
GIS1	ALD2	1.10234967741e-4	0
GIS1	ALD3	3.20528176308e-4	0
GIS1	ALD4	-3.2559323716e-6	0
GIS1	ALD5	2.39903523978e-5	0
GIS1	ALD6	-5.49712187913e-5	-7.73282158944e-6
GIS1	ALE1	-2.23903575427e-5	0
GIS1	ALP1	9.84205474188e-7	0
GIS1	ALR1	-5.45135891255e-5	0
GIS1	ALT1	-1.89438460779e-5	0
GIS1	ALT2	0	-8.61090725524e-5
GIS1	AMD2	-8.35269171693e-6	0
GIS1	AMF1	1.42828144457e-4	0
GIS1	AMN1	-4.14291033801e-5	0
GIS1	AMS1	3.62699910169e-5	0
GIS1	ANB1	-1.96635749166e-5	0
GIS1	APC1	-3.36734764696e-5	0
GIS1	APE3	1.72068377198e-4	0
GIS1	APS1	-4.81976767932e-5	0
GIS1	AQY1	-1.02720571769e-5	0
GIS1	AQY2	-4.06606020351e-6	0
GIS1	ARE2	-5.38329433445e-5	0
GIS1	ARG1	1.06652348139e-4	0
GIS1	ARG4	1.85130595496e-5	0
GIS1	ARG5,6	-8.92617016942e-6	0
GIS1	ARG7	-5.32113052847e-6	0
GIS1	ARK1	4.0710024571e-6	0
GIS1	ARN1	-6.28302777744e-5	0
GIS1	ARN2	7.71924749892e-6	0
GIS1	ARO9	-1.9426527087e-6	0
GIS1	ASI2	-1.73018480814e-5	-8.04125965234e-6
GIS1	ASN1	1.94824526907e-5	0
GIS1	ASP3-2	1.65382555934e-6	0
GIS1	ASP3-3	-5.99565660467e-6	0
GIS1	ASP3-4	-1.38011115334e-5	0
GIS1	ATE1	1.8696074723e-5	0
GIS1	ATG1	8.56561980669e-5	0
GIS1	ATG11	3.21179905847e-5	0
GIS1	ATG19	-1.15927456499e-5	0
GIS1	ATG34	9.07907355561e-5	0
